filepath,filename,class_name,label_id,split,raw_source_id,G09_Date_Magnification,G14_RAWSource
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Adenovirus/10_1.tif,10_1.tif,Adenovirus,0,train,train/Adenovirus/A4-080201_7.tif,2009-10-19 14:30:14 | 73000,train/Adenovirus/A4-080201_7.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_27.tif,6_27.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_28.tif,6_28.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_29.tif,6_29.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_3.tif,6_3.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_30.tif,6_30.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_31.tif,6_31.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_32.tif,6_32.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_33.tif,6_33.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_34.tif,6_34.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_35.tif,6_35.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_36.tif,6_36.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_37.tif,6_37.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_38.tif,6_38.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_39.tif,6_39.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_4.tif,6_4.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_40.tif,6_40.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_41.tif,6_41.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_42.tif,6_42.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_43.tif,6_43.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_44.tif,6_44.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_45.tif,6_45.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_46.tif,6_46.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_5.tif,6_5.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_6.tif,6_6.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_7.tif,6_7.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_8.tif,6_8.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Papilloma/6_9.tif,6_9.tif,Papilloma,11,test,test/Papilloma/5971.tif,2010-06-10 09:43:15 | 105000,test/Papilloma/5971.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/10_1.tif,10_1.tif,Rift Valley,12,test,test/Rift Valley/538.tif,2010-06-10 09:39:59 | 73000,test/Rift Valley/538.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/10_2.tif,10_2.tif,Rift Valley,12,test,test/Rift Valley/538.tif,2010-06-10 09:39:59 | 73000,test/Rift Valley/538.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/10_3.tif,10_3.tif,Rift Valley,12,test,test/Rift Valley/538.tif,2010-06-10 09:39:59 | 73000,test/Rift Valley/538.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/11_1.tif,11_1.tif,Rift Valley,12,test,test/Rift Valley/544.tif,2010-06-10 09:40:03 | 73000,test/Rift Valley/544.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/11_2.tif,11_2.tif,Rift Valley,12,test,test/Rift Valley/544.tif,2010-06-10 09:40:03 | 73000,test/Rift Valley/544.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/11_3.tif,11_3.tif,Rift Valley,12,test,test/Rift Valley/544.tif,2010-06-10 09:40:03 | 73000,test/Rift Valley/544.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/11_4.tif,11_4.tif,Rift Valley,12,test,test/Rift Valley/544.tif,2010-06-10 09:40:03 | 73000,test/Rift Valley/544.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/11_5.tif,11_5.tif,Rift Valley,12,test,test/Rift Valley/544.tif,2010-06-10 09:40:03 | 73000,test/Rift Valley/544.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/11_6.tif,11_6.tif,Rift Valley,12,test,test/Rift Valley/544.tif,2010-06-10 09:40:03 | 73000,test/Rift Valley/544.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/11_7.tif,11_7.tif,Rift Valley,12,test,test/Rift Valley/544.tif,2010-06-10 09:40:03 | 73000,test/Rift Valley/544.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/12_1.tif,12_1.tif,Rift Valley,12,test,test/Rift Valley/554.tif,2010-06-10 09:40:09 | 73000,test/Rift Valley/554.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/12_2.tif,12_2.tif,Rift Valley,12,test,test/Rift Valley/554.tif,2010-06-10 09:40:09 | 73000,test/Rift Valley/554.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/12_3.tif,12_3.tif,Rift Valley,12,test,test/Rift Valley/554.tif,2010-06-10 09:40:09 | 73000,test/Rift Valley/554.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/12_4.tif,12_4.tif,Rift Valley,12,test,test/Rift Valley/554.tif,2010-06-10 09:40:09 | 73000,test/Rift Valley/554.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/12_5.tif,12_5.tif,Rift Valley,12,test,test/Rift Valley/554.tif,2010-06-10 09:40:09 | 73000,test/Rift Valley/554.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/12_6.tif,12_6.tif,Rift Valley,12,test,test/Rift Valley/554.tif,2010-06-10 09:40:09 | 73000,test/Rift Valley/554.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/12_7.tif,12_7.tif,Rift Valley,12,test,test/Rift Valley/554.tif,2010-06-10 09:40:09 | 73000,test/Rift Valley/554.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/12_8.tif,12_8.tif,Rift Valley,12,test,test/Rift Valley/554.tif,2010-06-10 09:40:09 | 73000,test/Rift Valley/554.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_1.tif,13_1.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_10.tif,13_10.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_11.tif,13_11.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_12.tif,13_12.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_13.tif,13_13.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_14.tif,13_14.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_15.tif,13_15.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_16.tif,13_16.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_17.tif,13_17.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_2.tif,13_2.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_3.tif,13_3.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_4.tif,13_4.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_5.tif,13_5.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_6.tif,13_6.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_7.tif,13_7.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_8.tif,13_8.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/13_9.tif,13_9.tif,Rift Valley,12,test,test/Rift Valley/561.tif,2010-06-10 09:40:02 | 73000,test/Rift Valley/561.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_1.tif,14_1.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_10.tif,14_10.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_11.tif,14_11.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_12.tif,14_12.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_13.tif,14_13.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_14.tif,14_14.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_15.tif,14_15.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_16.tif,14_16.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_17.tif,14_17.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_18.tif,14_18.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_19.tif,14_19.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_2.tif,14_2.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_20.tif,14_20.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_21.tif,14_21.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_22.tif,14_22.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_23.tif,14_23.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_24.tif,14_24.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_25.tif,14_25.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_26.tif,14_26.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_27.tif,14_27.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_28.tif,14_28.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_29.tif,14_29.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_3.tif,14_3.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_30.tif,14_30.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_31.tif,14_31.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_32.tif,14_32.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_33.tif,14_33.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_34.tif,14_34.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_35.tif,14_35.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_36.tif,14_36.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_37.tif,14_37.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_38.tif,14_38.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_39.tif,14_39.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/test/Rift Valley/14_4.tif,14_4.tif,Rift Valley,12,test,test/Rift Valley/564.tif,2010-06-10 09:40:14 | 73000,test/Rift Valley/564.tif
